Interesting;;adj;kopu{lu} </i>[ko̞.pu.lu´]<i>;;s
International, globbaly;;adj;;;s
Internet;;inan;;;s
Internet;;inan;;;ahan
Interrogate ;;verb;po{cyu} </i>[po̞.tɕju´]<i>;;s
Intuit;;verb;;;s
Investigate;;verb;;;s
Invite;;verb;{bakam} </i>[bä´.käm´ ]<i>;;s
Ion;;inan;;;s
Iron;;inan;do{mu} </i>[do̞.mu´]<i>;;s
Island;;inan;zam{gu} </i>[zäm.gu´]<i>;;s
Issue;;inan;;;s
Issue, part;;inan;;Almost always used for magazines but can also be used in episodic media;s
It;;prn;zho </i>[ʑo̞]<i>;;s
It;;prn;{sa} </i>[sä´]<i>;Borrowed from Loremese;religion
It;;prn;zho </i>[ʑo̞]<i>;historical, only used when trying to specify gender in text;s
Jackal;;an;{sa} </i>[sä´]<i>;;s
Jealous, envy;;verb;sa{zang}po </i>[sä.zäŋ´.po̞]<i>;;s
Jealousy, envy;;inan;sa{zangshe} </i>[sä.zäŋ´.ɕɛ̝´]<i>;;s
Jester;;an;yo{tsi}kon </i>[jo̞.tsi´.ko̞n]<i>;Borrowed from Loremese;s
Jkawi;HAWI;inan;ha{wi}sa </i>[hä.wi´.sä]<i>;;s
Jkawi (Language);HAWI;inan;ha{wi} {di}ye </i>[hä.wi´.di´.jɛ̝]<i>;;s
Jkawi (People);HAWI;an;ha{wi} si </i>[hä.wi´.si]<i>;;s
Job, work;;inan;;;s
Joint;;inan;;;s
Joke;;inan;;;s
Jolly, merry, happy (for a holiday);;adj;jole </i>[dʑo̞.lɛ̝]<i>;;real
Jot;;verb;;;s
Journal;;verb;;;s
Journal;;inan;;;s
Juice, crushed fruit;;inan;;;s
Jump;;verb;{za} </i>[zä´]<i>;;s
Jump;;verb;{za} </i>[zä´]<i>;;s
Jupiter;;inan;hu{pyeke} </i>[hu.pjɛ̝´.kɛ̝´]<i>;;s
Jyosti;JOTSE;inan;yo{tse}sa </i>[jo̞.tsɛ̝´.sä]<i>;;s
Jyosti (People);JOTSE;an;yo{tse} si </i>[jo̞.tsɛ̝´.si]<i>;;s
Jyosti Baphian (Language);JOTSEBAFI;inan;yo{tse} ba{fi} {di}ye </i>[jo̞.tsɛ̝´ bä.fi´.di´.jɛ̝]<i>;;s
Jyostian (language);JOTSE;inan;yo{tse} {di}ye </i>[jo̞.tsɛ̝´.di´.jɛ̝]<i>;;s
Kasten;SADEN;inan;{sa}densa </i>[sä´.dɛ̝n.sä]<i>;;s
Kastenian;SADEN;inan;{sa}den si </i>[sä´.dɛ̝n si]<i>;;s
Keep;;verb;ze{ko} </i>[zɛ̝.ko̞´]<i>;;s
Keese;;an;;;hy
Kes;SE;inan;se {di}ye </i>[sɛ̝ di´.jɛ̝]<i>;;s
Kësh;;an;ki </i>[ki]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Ketamine;;inan;;;s
Kgokkonitlag;KOKODIDEGA;inan;ko{ko}di{de}ga{sa} </i>[ko̞.ko̞´.di.dɛ̝´.gä.sä´]<i>;;s
Kgokkonitlag (People);KOKODIDEGA;an;ko{ko}di{de}ga si </i>[ko̞.ko̞´.di.dɛ̝´.gä si]<i>;;s
Kickstart;;verb;;;s
Kidney;;an;{ku}la </i>[ku´.lä]<i>;;s
Kidney;;an;{ca} </i>[tɕä´]<i>;;s
Kill;;verb;be{syi} </i>[bɛ̝.sji´]<i>;;s
Kimchi;;inan;mu{le} </i>[mu.lɛ̝´ ]<i>;;s
Kimjang, making kimchi;;verb;mu{le}ja </i>[mu.lɛ̝´.dʑä]<i>;;s
Kind, nice, friendly;;adj;{sho}ta </i>[ɕo´.ta]<i>;Borrowed from Jkawi;s
King (Chess);;inan;o{zha} </i>[o̞.ʑä´]<i>;;s
Kingdom, land;;inan;;;s
Kiss;;verb;pe{ze} </i>[pɛ̝.zɛ̝´]<i>;;s
Kitchen;;inan;;;s
Kjaxono (Language);GAONO;inan;{ga}ono {di}ye </i>[gä´.o̞.no̞ di´.jɛ̝]<i>;;s
Knee;;an;yu{pe} </i>[ju.pɛ̝´]<i>;;s
Knife;;inan;{ki}kam </i>[ki´.käm]<i>;;s
Knight;;an;;;s
Knight (Chess);;inan;ya{zo} </i>[jä.zo̞´]<i>;;s
Knock;;verb;ta{e} </i>[tä.ɛ̝´]<i>;;s
Know;;verb;{ye}yim </i>[jɛ̝´.jim]<i>;;s
Lace;;inan;;;s
Lake;;inan;nu </i>[nu]<i>;;s
Land;;inan;zam{fong} </i>[zäm.fo̞ŋ´]<i>;;s
Language;;inan;{di}ye </i>[di´.jɛ̝]<i>;;s
Languish;;verb;;;s
Lapis lazuli;;inan;;;s
Lasia;LASIJA;inan;la{si}ya{sa} </i>[lä.si´.jä.sä´]<i>;;s
Lasian (People);LASIJA;an;la{si}ya si </i>[lä.si´.jä si]<i>;;s
Last;;verb;jede{ju} </i>[dʑɛ̝.dɛ̝.ju´]<i>;;s
Last, final;;adj;pe{ke} </i>[pɛ̝.kɛ̝´]<i>;;s
Laugh;;verb;le{ke} </i>[lɛ̝.kɛ̝´]<i>;;s
Launder (clothes);;verb;;;s
Launder (money);;verb;;;s
Lava;;inan;wojo{we} </i>[wo̞.dʑo̞.wɛ̝´]<i>;;s
Lavender;;an;;;s
Lavish;;verb;;;s
Lavish, rich, expensive;;adj;;;s
Law, rule;;inan;{wa}wo </i>[wä´.wo̞]<i>;;s
Lay / lie (down);;verb;jo{da} </i>[dʑo̞.dä´]<i>;;s
Layer;;inan;dette </i>[dɛ̝.t:ɛ̝´]<i>;;s
Lead;;verb;{e}ce </i>[ɛ̝´.tɕɛ̝]<i>;;s
Leaf;;an;ja{kya} </i>[dʑä.kjä´]<i>;;s
Leak;;verb;;;s
Learn;;verb;su{ya} </i>[su.jä´]<i>;;s
Leash;;inan;;;s
Leather;;inan;;;s
Leave, exit;;verb;zu{ze} </i>[zu.zɛ̝´]<i>;;s
Left (Direction);;adj;le{we} </i>[lɛ̝.wɛ̝´]<i>;;s
Leg;;an;de{tse} </i>[dɛ̝.tsɛ̝´]<i>;;s
Legacy;;an;;;s
Lemon;;an;{zzefo} </i>[z:ɛ̝´.fo̞´]<i>;;s
Lemonade, lemon juice;;inan;;;s
Length;;inan;;;s
Lentil;;an;fa{su} </i>[fä.su´]<i>;;s
Let, allow;;verb;ze{bee} </i>[zɛ̝.bɛ̝:´]<i>;;s
Library;;inan;mu{za}je </i>[mu.zä´.dʑɛ̝]<i>;;s
Lie (in bed);;verb;jo{da} </i>[dʑo̞.dä´]<i>;;s
Lie, tell untruths;;verb;edosan{ce} </i>[ɛ̝.do̞.sän.tɕɛ̝´]<i>;;s
Life;;an;so{be} </i>[so̞.bɛ̝´]<i>;Can be used for living things in general that is uncommon;s
Light;;inan;{e}kye </i>[ɛ̝´.kjɛ̝]<i>;;s
Light blue;;adj;{ma}wi </i>[mä´.wi]<i>;Borrowed from Jkawi. Uncommon;s
Like (someone);;verb;ja{du} </i>[dʑä.du´]<i>;;s
Like (something);;verb;zu{bbe} </i>[zu.b:ɛ̝´]<i>;;s
Like Iike;;an;;;hy
Lily;;an;;;s
Limb;;an;{ta}we </i>[tä´.wɛ̝]<i>;;s
Line;;inan;;;s
Linger;;verb;;;s
Lion;;an;po{ting} </i>[po̞.tiŋ´]<i>;;s
Lip;;an;ke{ce}tu </i>[kɛ̝.tɕɛ̝´.tu ]<i>;;s
Liquid;;an;;;s
Listen;;verb;te{lu} </i>[tɛ̝.lu´]<i>;;s
Literally;;;;;ahan
Live;;verb;je{se} </i>[dʑɛ̝.sɛ̝´]<i>;;s
Live in;;verb;zo{dan} </i>[zo̞.dän´]<i>;;s
Liver;;an;ke{pe} </i>[kɛ̝.pɛ̝´]<i>;Archaic;s
Liver;;an;ke{pe} </i>[kɛ̝.pɛ̝´]<i>;;s
Living thing;;an;;;s
Lizalfos;;an;;;hy
Lizard, reptile;;an;goke </i>[go̞´.kɛ̝]<i>;;s
Lobotomy;;inan;;;s
Locative, inside;;;;;s
Loiter;;verb;;;s
Long (for);;verb;lala{fa} </i>[lä.lä.fä´]<i>;;s
Long, big;;adj;de{yu} </i>[dɛ̝.ju´]<i>;;s
Look;EJA;verb;e{ya} </i>[e.jä´]<i>;Vulgar, borrowed from Kali creole;s
Look;;verb;gu </i>[gu]<i>;;s
Loosen, free;;verb;;;s
Loremesia;;inan;lo{le}be{si}ya{sa} </i>[lo̞.lɛ̝´.bɛ̝.si´.jä.sä´]<i>;;s
Loremesian (Language);;inan;lo{le}be{si}ya {di}ye </i>[lo̞.lɛ̝´.bɛ̝.si´.jä di´.jɛ̝]<i>;;s
Loremesian (People);;an;lo{le}be{si}ya si </i>[lo̞.lɛ̝´.bɛ̝.si´.jä si]<i>;;s
Lose (Game, war);;verb;je{ppa} </i>[dʑɛ̝.p:ä´]<i>;;s
Lose (Person, thing);;verb;ke{zhe}le </i>[kɛ̝.ʑɛ̝´.lɛ̝]<i>;;s
Lot (land);;inan;;;s
Lot, group of people;;an;;Informal;s
Lot, many;;adj;;Informal;s
Loud;;adj;{poyan} </i>[po̞´.jän´]<i>;;s
Louse;;an;te{ye} </i>[tɛ̝.jɛ̝´]<i>;;s
Love;;verb;{e}pese </i>[ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Lover;;an;don{ze} </i>[do̞n.zɛ̝´]<i>;;s
Low (amount);;adj;jo{pon} </i>[dʑo̞.pon´]<i>;;s
Lower;;verb;tin{pum} </i>[tin.pum´]<i>;;s
Lunch;;inan;;;s
Lynel;;an;;;hy
Machine;;inan;kesi </i>[kɛ̝.si]<i>;;s
Mad, angry;;adj;de{zi} </i>[dɛ̝.zi´]<i>;;s
Magic;;inan;ye{pe}de{su} </i>[jɛ̝.pɛ̝´.dɛ̝.su´]<i>;;s
Magma;;inan;nu{wun}zam{fong}wojo{we} </i>[nu.wun´.zäm.fo̞ŋ´.wo̞.dʑo̞.wɛ̝´]<i>;;s
Mail;;verb;;;s
Mail, letter;;inan;{kye}zu{pe} </i>[kjɛ̝´.zu.pɛ̝´]<i>;;s
Maintain;;verb;du{tekye} </i>[du.tɛ̝´.kjɛ̝´]<i>;;s
Maintenance;;inan;du{tekye}fo{nu} </i>[du.tɛ̝´.kjɛ̝´.fo̞.nu´]<i>;;s
Make;;verb;ja{be} </i>[dʑä.bɛ̝´]<i>;;s
Make it, succeed;;verb;;;ahan
Makeup;;inan;pu{ko} </i>[pu.ko̞´]<i>;;s
Man;;an;ana </i>[ä.nä]<i>;Used for nonkaneeds, borrowed from Loremese;s
Mania;GUŚUFJEŽU;inan;gu{shufye}zhu </i>[gu.ɕɛ̝´.fjɛ̝´.ʑu]<i>;;s
Mania;;an;gu{shufye}zhu </i>[gu.ɕɛ̝´.fjɛ̝´.ʑu]<i>;;ahan
Manipulate;;verb;;;s
Manual;;adj;su{to} </i>[su.to̞´]<i>;;s
Manual, stickshift;;inan;su{su} </i>[su.su´]<i>;;ahan
Many;;adj;be{nun} </i>[bɛ̝.nun´]<i>;;s
Marijuana, weed, cannabis, drug (soft);;inan;kaye{da} </i>[kä.jɛ̝.dä´]<i>;Has been genericized in modern baphia to be any soft drug, not including alcohol;s
Mark, sign;;inan;;;s
Mars;;inan;jan{ke}kya </i>[dʑäŋ.kɛ̝´.kjä]<i>;;s
Marsh;;inan;;;s
Mascara;;inan;;;s
Masculanize;;verb;;;s
Master;;verb;;;s
Masturbate, jerk off;;verb;;;s
Matkha;MADA;inan;ma{da}sa </i>[mä.dä´.sä]<i>;;s
Matkha (People);MADA;an;ma{da} si </i>[mä.dä´ si]<i>;;s
Meal;;inan;wafe{an} </i>[wä.fɛ̝.än´]<i>;Formal;s
Mean;;verb;mo{ze} </i>[mo̞.zɛ̝´]<i>;;s
Meat;;inan;din{te} </i>[din.tɛ̝´]<i>;;s
Meet, gather;;verb;juje </i>[dʑu.dʑɛ̝´]<i>;;s
Member (of group);;an;;;s
Memory;;an;{e}tso </i>[ɛ̝´.tso̞]<i>;;s
Mend;;verb;;;s
Mental;;inan;mu{je}yan </i>[mu.dʑɛ̝´.jän]<i>;;s
Mercury (planet);;inan;u{je} </i>[u.dʑɛ̝´]<i>;;s
Merry Christmas;MARI KURISUMASE;;ma{li} ku{lisu}mase </i>[mä.li´ ku.li´.su´.mä.sɛ̝]<i>;;real
Merry, jolly, happy (for a holiday);MARI;adj;ma{li} </i>[mä.li´]<i>;;real
Merry, jolly, happy (for a holiday);;adj;jole{ke}da </i>[dʑo̞.lɛ̝.kɛ̝´.dä]<i>;;s
Message;;inan;{pe}teje </i>[pɛ̝´.tɛ̝.dʑɛ̝]<i>;;s
Metal;;inan;ke{te} </i>[kɛ̝.tɛ̝´]<i>;;s
Meteor, Comet;;inan;;;s
Method, way (of doing something);;inan;le{ya}te </i>[lɛ̝.jä´.tɛ̝]<i>;;s
Mevistan;BESIDAN;inan;be{si}dan{sa} </i>[bɛ̝.si´.dän.sä´]<i>;;s
Mevistani (People);BESIDAN;an;be{si}dan si </i>[bɛ̝.si´.dän si]<i>;;s
Microcontroller;;inan;;;s
Microsleep;;verb;{sazhe} </i>[sä´.ʑɛ̝´]<i>;;s
Middle;;adj;;;s
Might, may, have a possibilty of doing;;verb;;;s
Militia, armed forces;;an;;;s
Milk;;inan;e{lang}we </i>[ɛ̝.läŋ´..wɛ̝]<i>;;s
Minute;;inan;;;s
Mirror;;inan;;;s
Misunderstood;;adj;{na}pu </i>[nä´.pu]<i>;Borrowed from Jkawi;s
Moblin;;an;;;hy
Model (person);;inan;somugunusi </i>[so̞.mu.gu.nu.si ]<i>;;s
Model (type);;inan;{diinkang} </i>[di:n´.käŋ´]<i>;;s
Moment (of time);;inan;;;s
Money, capital;;inan;po{sang} </i>[po̞.säŋ´]<i>;;s
Monoarchy;;inan;;;s
Monster;;an;we{za} </i>[wɛ̝.zä´]<i>;;s
Month;;inan;{ge} </i>[gɛ̝´]<i>;;s
Mood, tone, vibe;;inan;;;s
Moon worship;;inan;;;s
Moon, Stellar body;;an;{ge} </i>[gɛ̝´]<i>;;s
More;;;{i}to </i>[i´.to̞]<i>;;s
Morning;;inan;;;s
Moss;;an;;;s
Mother;;an;ma{ca} </i>[mä.tɕä´]<i>;Used for nonkaneeds;s
Mound (Big);;inan;;;s
Mound (Small);;inan;;;s
Mount;;verb;;;s
Mountain;;inan;ze{po} </i>[zɛ̝.po̞´]<i>;;s
Mountain love, sexual love;;verb;ze{poe}pese </i>[zɛ̝.po̞´.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Mountain love, sexual love;;verb;ze{po}pese </i>[zɛ̝.po̞´.pɛ̝.sɛ̝]<i>;;ahan
Mouse;;an;he{le} </i>[hɛ̝.lɛ̝´]<i>;;s
Mouth;;an;zu{ce} </i>[zu.tɕɛ̝´]<i>;;s
Move;;verb;ju{se} </i>[dʑu.sɛ̝´]<i>;;s
Mud;;inan;zam{pe} </i>[zäm.pɛ̝´]<i>;;s
Music;;inan;so{yando} </i>[so̞.jän´.do̞´]<i>;;s
Mute, hush;;verb;;;s
Name;;inan;yetu </i>[jɛ̝.tu]<i>;;s
Nap;;verb;;;s
Narrow;;adj;{la}ye </i>[lä´.jɛ̝]<i>;;s
Naval;;adj;;;s
Near;;adj;jo{tso} </i>[dʑo̞.tso̞´]<i>;;s
Neck;;an;{e}sa </i>[ɛ̝´.sä]<i>;;s
Need;;verb;{e}zan </i>[ɛ̝´.zän]<i>;;s
Needle;;inan;to{de}gu </i>[to̞.dɛ̝´.gu]<i>;;s
Neon (element);;inan;{i}zenge </i>[i´.zɛ̝ŋ.ɛ̝]<i>;;s
Neon, very bright and saturated in colour;;adj;{i}zengze </i>[i´.zɛ̝ŋ.zɛ̝]<i>;;s
Neptune; ;inan;be{weje} </i>[bɛ̝.wɛ̝´.dʑɛ̝´ ]<i>;;s
Neutron;;inan;;;s
New;;adj;jan{ge} </i>[dʑäŋ.gɛ̝´]<i>;;s
Next;;adj;fo{dam}tin </i>[fo̞.däm´.tin]<i>;;s
Nibble, pick at;;verb;;;s
Night;;an;ko{she} </i>[ko̞.ɕɛ̝´]<i>;;s
Night;;inan;;;s
Nine;13;;{gu}ko </i>[gu´.ko̞]<i>;Seen in a more slang sense, saying “in ju” is more formal;s
No, not;;;do{ku} </i>[do̞.ku´]<i>;Used as a general negation;s
Nontemporal, “no matter”;;;;;s
North;;inan;syo </i>[sjo̞]<i>;;s
Northern Azkali;;inan;syoza{ka}li{sa} </i>[sjo̞.zä.kä´.li.sä´]<i>;;s
Notch, dent;;inan;;;s
Note;;verb;;;s
Note;;inan;;;s
Nothing;;adj;do{diin} </i>[do̞.di:n´]<i>;;s
Now, right now;;adj;;;s
Numb;;adj;mang{ke} </i>[mäŋ.kɛ̝´]<i>;;s
Number;;inan;{e}ta </i>[ɛ̝´.tä]<i>;;s
Nurture;;verb;;;s
Object;;inan;no{she} </i>[no̞.ɕɛ̝´]<i>;;s
Obsess;;verb;{ei}zeng </i>[ɛ̝´.i´.zɛ̝ŋ]<i>;;s
Obvious, given;;adj;;;s
Occupy;;verb;;;s
Ocean;;inan;{ttugu} </i>[t:u´.gu´]<i>;;s
Octorok;;an;;;hy
Offer;;verb;{wa} </i>[wä´]<i>;;s
Office;;inan;;;s
Oh;AA;;{aa} </i>[ä:´]<i>;;ahan
Oh my god;AALOU;;{aa}lo{u} </i>[ä:´.lo̞.u´]<i>;;ahan
Oil (cooking);;inan;;;s
Oil (fuel), petroleum;;inan;;;s
Ok, alright;AHA;;a{ha} </i>[ä.hä´]<i>;;ahan
Old (person), elderly;;adj;{u}zhye </i>[u´.ʑjɛ̝]<i>;;s
Old, classic;;adj;u{ma} </i>[u.mä´]<i>;;s
Omen;;inan;guzu </i>[gu.zu]<i>;;s
One;1;;in </i>[in]<i>;;s
Onesie, babies clothes;;inan;pe{le}u{ya} </i>[pɛ̝.lɛ̝´.u.jä´]<i>;;s
Only, sole, singular;;adj;in{wa} </i>[in.wä´]<i>;;s
Open;;verb;be{he} </i>[bɛ̝.hɛ̝´]<i>;;s
Operate;;verb;;;s
Opposite;;adj;he{gee} </i>[hɛ̝.gɛ̝:´]<i>;;s
Opress;;verb;;;s
Or;DONUN;;do{nun} </i>[do̞.nun´]<i>;;s
Orange (colour);;adj;she{shu} </i>[ɕɛ̝.ɕu´]<i>;;s
Orange (fruit);;inan;;;s
Orchid;;an;;;s
Order;;inan;de{suba} </i>[dɛ̝.su´.bä´]<i>;;s
Order;;inan;du{zo} </i>[du.zo̞´]<i>;;s
Osteros;SODEZO;inan;so{de}zo{sa} </i>[so̞.dɛ̝´.zo̞.sä´]<i>;;s
Osteros (People);SODEZO;an;so{de}zo si </i>[so̞.dɛ̝´.zo̞ si]<i>;;s
Other;;inan;de{yun} </i>[dɛ̝.jun´]<i>;;s
Other;;adj;de{yun} </i>[dɛ̝.jun´]<i>;;s
Out;;adj;ke{yen} </i>[kɛ̝.jɛ̝n´]<i>;;s
Oven, stove;;inan;wo{lang} </i>[wo̞.läŋ´]<i>;when used as “Stove” it is an Ahananism;s
Owe;;verb;;;s
Package;;inan;;;s
Package, wrap;;verb;;;s
Page, paper;;inan;zu{pe} </i>[zu.pɛ̝´.wɛ̝]<i>;When used as “paper” it’s informal;s
Pain;;inan;dizhu </i>[di.ʑu]<i>;;s
Paint;;inan;tu{pe} </i>[tu.pɛ̝´]<i>;;s
Pajamas;;inan;u{ya}muko{she} </i>[u.jä´.mu.ko̞.ɕɛ̝´]<i>;;s
Pale;;adj;{mon}yang </i>[mo̞n´.jäŋ]<i>;Borrowed from Jkawi;s
Pale;;adj;{mon}yang </i>[mo̞n´.jäŋ]<i>;Borrowed from Jkawi;s
Pants, trousers, bottoms;;inan;;;s
Paper;;inan;zu{pe}we </i>[zu.pɛ̝´.wɛ̝]<i>;;s
Parent;;an;{te} </i>[tɛ̝´]<i>;;s
Park;;inan;;;s
Parliment;;an;ko{wa}zhu </i>[ko̞.wä´.ʑu]<i>;;s
Part;;inan;{i}zzo </i>[i´.z:o̞]<i>;;s
Part of;;adj;{i}zzo </i>[i´.z:o̞]<i>;;s
Particle;;inan;se{zhu}zam{fong} </i>[sɛ̝.ʑu´.zäm.fo̞ŋ´]<i>;;s
Party;;inan;;;s
Party;;inan;;;ahan
Pass;;verb;ke{pum} </i>[kɛ̝.pum´]<i>;;s
Passage;;inan;bu{wo} </i>[bu.wo´]<i>;;s
Passage of time, delimitative, continuative;;inan;{ke}ju </i>[kɛ̝´.dʑu]<i>;;s
Passive marker;;;;;s
Past;;inan;se{de}ye </i>[sɛ̝.dɛ̝´.jɛ̝]<i>;;s
Past;;noun;{po}ta </i>[po̞´.tä]<i>;Borrowed from Jkawi;s
Path;;inan;lo{ye}te </i>[lo̞.jɛ̝´.tɛ̝]<i>;;s
Path, street;;inan;lo{yi} </i>[lo̞.ji´]<i>;;s
Patient;;an;;;s
Pattern, formula;;inan;de{kang} </i>[dɛ̝.käŋ´]<i>;;s
Pause;;verb;;;s
Pawn (Chess);;inan;ma{hoto}la </i>[mä.ho̞´.to´.lä]<i>;;s
Pay;;verb;powo{zang} </i>[po̞.wo̞.zäŋ´]<i>;;s
Peace;;adj;zho{pe} </i>[ʑo̞.pɛ̝´]<i>;;s
Peach;;an;;;s
Peak (of a mountain);;inan;;;s
Pebblit;;inan;;;hy
Peninsula;;inan;;;s
Penis (formal);;an;o{te} </i>[o̞.tɛ̝´]<i>;;s
Penis (informal), dick;;inan;{dezum} </i>[dɛ̝´.zum´]<i>;;s
Penis (vulgar), dick, cock;;inan;de{kye} </i>[dɛ̝.kjɛ̝´]<i>;;s
People, group of people, Kind of people;;an;;;s
Pepper (vegetable);;an;;;s
Peppercorn, pepper (seasoning);;an;;;s
Perch;;verb;;;s
Perfect;;adj;;;s
Perform;;verb;;;s
Performance;;inan;;;s
Performative, fake;;adj;;;s
Performer;;an;;;s
Period (of time);;inan;{ke}da </i>[kɛ̝´.dä]<i>;;s
Perk, bonus, “plus”;;inan;bbi{ba} </i>[bbi.bä´]<i>;;s
Persist; ;verb;an{ce} </i>[än.tɕɛ̝´]<i>;;s
Person;;an;;More formal than <ukilen></ukilen>;s
Pet bowl;;inan;;;s
Petition;;verb;;;s
Photograph, picture;;inan;{ikyo} </i>[i´.kjo̞´]<i>;;s
Pick-me-up, counterbeer;;inan;;;s
Pick, choose;;verb;;;s
Pickaxe;;inan;ze{popa}te </i>[zɛ̝.po̞´.pä´.tɛ̝]<i>;;s
Pickaxe;;inan;ze{popa}te </i>[zɛ̝.po̞´.pä´.tɛ̝]<i>;;s
Pig;;an;su{ha} </i>[su.hä´]<i>;Borrowed from Oikan;s
Pilot (mech);PECE;an;pece </i>[pɛ̝.tɕɛ̝]<i>;Used exclusively in mech shows;s
Pilot (show);;inan;{e}ko{be} </i>[ɛ̝´.ko̞.bɛ̝´]<i>;;s
Pilot (vehicle, aircraft);;an;pe{ce}ce </i>[pɛ̝.tɕɛ̝´.tɕɛ̝]<i>;;s
Pink;;adj;coke </i>[tɕo̞.kɛ̝]<i>;;s
Piss, urine (vulgar);;an;;;s
Pity;;verb;;;s
Pizza;OTIKAMA;inan;oti{ka}ma </i>[o̞.ti.kä´.mä]<i>;Of Azkali origin, history of the dish is very contentious;s
Pizza;;inan;sokusu{lang} </i>[so̞.ku.su.läŋ´]<i>;Of Baphian origin, history of the dish is very contentious;s
Place;;inan;o{kam} </i>[o̞.käm´]<i>;;s
Plague;;inan;;;s
Plane, field;;inan;tin{fong} </i>[tin.fo̞ŋ´]<i>;;s
Plant;;an;di{de} </i>[di.dɛ̝´]<i>;;s
Plant for bugs, inedible plants classifier, bug (archaic);;inan;{sye}yun </i>[sjɛ̝´.jun]<i>;;s
Plastic;;inan;;;s
Plastic;;inan;;;s
Plastic;;inan;;;ahan
Plate;;inan;;;s
Plateau;;inan;;;s
Play;;verb;o{yu}no </i>[o̞.ju´.no̞]<i>;;s
Play (instrument, music, song);;verb;;;s
Plaza, market;;inan;;;s
Pleasant, sweet, nice;;adj;;;s
Plural marker;;;{we} </i>[wɛ̝´]<i>;;s
Pocket (clothes);;inan;;;s
Podcast;;inan;;;s
Poe;;inan;;;hy
Point (of something);;inan;;;s
Point, end, peak (of a mountain);;inan;;;s
Poison;;verb;;;s
Political;;adj;;;s
Politics;;inan;;;s
Pond bird, duck, swan;;an;fe{de} </i>[fɛ̝.dɛ̝´]<i>;;s
Poop (Formal), feces;;inan;;;s
Poop (Informal);;inan;;;s
Pop off, go off;;verb;donge </i>[do̞n.gɛ̝]<i>;;ahan
Popular, famous;;adj;ko{wa}be{nun} </i>[ko̞.wä´.bɛ̝.nun´]<i>;;s
Pores;;an;be{kyekye} </i>[bɛ̝.kjɛ̝´.kjɛ̝´]<i>;;ahan
Pores;;an;dongdong </i>[do̞ŋ.do̞ŋ]<i>;;s
Pork;;inan;;;s
Port;;inan;zon{dyi} </i>[zo̞n.dji´]<i>;;s
Port (Computer);;inan;{zon} </i>[zo̞n´]<i>;;s
Positron;;inan;;;s
Postpone;;verb;;;s
Potential;;inan;sjɛ̝ </i>[sjɛ̝]<i>;;s
Poultry, chicken (meat);;inan;;;s
Pour;;verb;;;s
Powder;;inan;{la}ma </i>[lä´.mä]<i>;Borrowed from Jkawi;s
Power;;an;o{wa}ke </i>[o̞.wä´.kɛ̝]<i>;;s
Power;;an;o{we} </i>[o̞.wɛ̝´]<i>;;s
Power;;inan;kaa </i>[kä:]<i>;Treveist;s
Predict;;verb;;;s
Prepare;;verb;{basye} </i>[bä´.sjɛ̝´]<i>;;s
President;;an;;Only used for democratically elected presidents;s
President (company);;an;;;s
Press;;verb;;;s
Previous, last;;adj;ka{le}tin </i>[kä.lɛ̝´.tin]<i>;;s
Priest (Saulist);;an;{sa}lu{ko} </i>[sä´.lu.ko̞´]<i>;Borrowed from Loremese;s
Priest (Shidamist);;an;;;s
Prince;;an;;;s
Princess;;an;;;s
Principalities (angel);;an;;;s
Prison;;inan;;;s
Prisoner;;an;;;s
Private;;adj;;;s
Problem, dilemma;;inan;ke{yo}pu{lu} </i>[kɛ̝.jo̞´.pu.lu´]<i>;;s
Produce;;verb;in{za} </i>[in.zä´]<i>;;s
Product, item for sale;;inan;po{badiin} </i>[po̞.bä´.di:n´]<i>;;s
Production;;inan;in{za}fo{nu} </i>[in.zä´.fo̞.nu´]<i>;;s
Program, regimen;;inan;;;s
Project;;inan;;;s
Prophecy, legend;;inan;;;s
Prophesize;;verb;;;s
Proton;;inan;;;s
Provide, give;;verb;{ba} </i>[bä´]<i>;;s
Province;;inan;;;s
Proxy;;verb;;;s
Proxy-rule;;verb;;;s
Public;;adj;;;s
Publish;;verb;;;s
Pull;;verb;{da}de </i>[dä´.dɛ̝]<i>;;s
Purple;;adj;coshu </i>[tɕo̞.ɕu]<i>;;s
Push;;verb;{bi}te </i>[bi´.tɛ̝]<i>;;s
Push rocks down onto enemies;;verb;{bi}wo{zang} </i>[bi´.wo̞.zäŋ´]<i>;;s
Put asleep, knocked out;;verb;;;s
Put down;;verb;{a}te </i>[ä´.tɛ̝]<i>;;s
Pylon, tower;;inan;;;s
Quark;;inan;;;s
Queen (Chess);;inan;o{lizya}ni </i>[o̞.li´.zjä´.ni]<i>;;s
Question;;inan;u{sya} </i>[u.sjä´]<i>;;s
Quick, fast;;verb;ge </i>[gɛ̝]<i>;;s
Rabbit;;an;la{wa} </i>[lä.wä´]<i>;;s
Race;;verb;;;s
Rail, track;;inan;;;s
Railway;;inan;;;s
Rain;;verb;ja{mu} </i>[dʑä.mu´]<i>;;s
Rainbow;;an;ye{zum} </i>[jɛ̝.zum´]<i>;;s
Raise (pay);;verb;{sangfe} </i>[säŋ´.fɛ̝´]<i>;;s
