Fragrence;;an;{shoshe} </i>[ɕo´.ɕɛ̝´]<i>;;s
Fragrent;;adj;{shoshe} </i>[ɕo´.ɕɛ̝´]<i>;;s
France;KANADA;inan;u{ma}ka{na}da </i>[u.mä´.kä.nä´.dä]<i>;;real
Free;;adj;u{ya} </i>[u.jä´]<i>;;s
Free (of charge);;adj;po{sangku} </i>[po̞.säŋ´.ku´]<i>;;s
Free cities;;inan;u{yabe}wetu{sa} </i>[u.jä´.bɛ̝´.wɛ̝.tu.sä´]<i>;;s
Free cities resident;;an;u{yabe}wetu si </i>[u.jä´.bɛ̝´.wɛ̝.tu si]<i>;;s
Free love, friendly love;;verb;u{yae}pese </i>[u.jä´.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Free love, friendly love;;verb;u{ya}pese </i>[u.jä´.pɛ̝.sɛ̝]<i>;;ahan
Freeze;;verb;don{ko} </i>[do̞ŋ.ko̞´]<i>;;s
Freeze, make cold;;verb;son{kku} </i>[so̞ŋ.k:u´]<i>;;s
French exit, Irish exit, leave (without saying anything);;verb;zu{ze} </i>[do̞.zɛ̝´]<i>;;s
Fresh;;adj;de{ye}ze </i>[dɛ̝.jɛ̝´.zɛ̝]<i>;;s
Friend;;an;{sho}si </i>[ɕo´.si]<i>;;s
Friendship;;an;;;s
Front;;inan;se{de}ye </i>[sɛ̝.dɛ̝´.jɛ̝]<i>;;s
Frown;;an;e{zi} </i>[ɛ̝.zi´]<i>;;s
Frozen love, familial love;;verb;dong{koe}pese </i>[do̞ŋ.ko̞´.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Frozen love, familial love;;verb;dong{ko}pese </i>[do̞ŋ.ko̞´.pɛ̝.sɛ̝]<i>;;ahan
Fruit;;an;we{she}le </i>[wɛ̝.ɕɛ̝´.lɛ̝]<i>;;s
Fry;;verb;ma{fee} </i>[mä.fɛ̝:´]<i>;;s
Fuck, shit;JON;inan;yon </i>[jo̞n]<i>;;ahan
Fulfill;;verb;de{to} </i>[dɛ̝.to̞´]<i>;;s
Full;;adj;{je}de </i>[dʑɛ̝´.dɛ̝]<i>;Archaic;s
Full;;adj;{je}de </i>[dʑɛ̝´.dɛ̝]<i>;;s
Fun;;adj;;;s
Funny;;adj;le{keke} </i>[lɛ̝.kɛ̝´.kɛ̝´]<i>;;s
Furnace;;inan;{wo}ye </i>[wo̞´.jɛ̝]<i>;;s
Furniture;;inan;;;s
Further, more far;ITO;adj;{u}zzo{i}to </i>[u´.z:o̞.i´.to̞]<i>;;s
Future marker;;;;;s
Gallery;;inan;jo{zun}je </i>[dʑo̞.zun´.dʑɛ̝]<i>;;s
Game;;inan;zo{ka} </i>[zo̞.kä´]<i>;;s
Game;;verb;zo{ka} </i>[zo̞.kä´]<i>;;s
Gang, cartel;;an;{gotsa}si </i>[go̞´.tsä´.si]<i>;;s
Garbage, trash;;inan;su{pan} </i>[su.pän´]<i>;;s
Gardenia;;an;zho{pe}ku{sasho}we </i>[ʑo̞.pɛ̝´.ku.sä´.ɕo´.wɛ̝]<i>;;s
Garistan;KAZIDAN;inan;ka{zi}dan{sa} </i>[kä.zi´.dän.sä´]<i>;;s
Garistan (Language);KAZIDAN;inan;ka{zi}dan {di}ye </i>[kä.zi´.dän di´.jɛ̝]<i>;;s
Garistan (People);KAZIDAN;an;ka{zi}dan si </i>[kä.zi´.dän si]<i>;;s
Gate;;inan;pe{wa} </i>[pɛ̝.wä´]<i>;;s
Gemstone;;inan;;;s
Genetive marker;;;;Used as the genetive marker;s
Gerudo;;inan;;;hy
Get closer;;verb;yuya </i>[ju.jä´]<i>;;s
Ghostwrite;;verb;tu{tseje}si </i>[tu.tsɛ̝´.dʑɛ̝´.si]<i>;;s
Gibdo;;inan;;;hy
Gift;;inan;{ba}zhu </i>[bä´.ʑu]<i>;;s
Gift;;verb;;;s
Ginseng;;an;;;s
Girl;KALA;an;ka{la} </i>[kä.lä´]<i>;Informal, not usually used for younger females, borrowed from Azkali;s
Girl;;an;{pa}wala </i>[pä´.wä.lä]<i>;Used for nonkaneeds, borrowed from Loremese;s
Give;;verb;{ba} </i>[bä´]<i>;;s
Give (out of kindness), gunnen;;verb;so{ba} </i>[so̞.bä´]<i>;;s
Give permission, consent;;verb;wan </i>[wän]<i>;;s
Glance;;verb;{gu}ko </i>[gu´.ko̞]<i>;;s
Glass;;inan;li{she}pu{ye} </i>[li.ɕɛ̝´.pu.jɛ̝´]<i>;;s
Glasses;;inan;no{ze}dyi </i>[no̞.zɛ̝´.dji]<i>;;s
Gleeok;;an;;;hy
Gloves;;inan;{kye} </i>[kjɛ̝´.]<i>;;s
Gloves;;inan;{kyeya} </i>[kjɛ̝´.jä´]<i>;;ahan
Go (alone);;verb;je{wa} </i>[dʑɛ̝.wä´]<i>;;s
Go in a rave/club/bar/party already intoxicated, pregaming, predrinking;;verb;;slang;s
Go, move;;verb;je{pum} </i>[dʑɛ̝.pum´]<i>;;s
Goat;;an;be{waa} </i>[bɛ̝.wä:´]<i>;;s
Gochugang;;inan;;;s
Gochugaru;;inan;;;s
God;;an;{a} </i>[ä´]<i>;;ahan
God;;an;{u}te </i>[u´.tɛ̝]<i>;;s
God (Saul);;an;{sa}lu </i>[sä´.lu]<i>;;s
God (Shidama);;an;{tsi}dam </i>[tsi´.däm]<i>;;s
God (Ukilen), moon;;inan;;;s
God ray;;inan;;;s
Godly love;;verb;{u}te{e}pese </i>[u´.tɛ̝.ɛ̝´.pɛ̝.sɛ̝]<i>;Can be used to describe the love between a creator and a creation in any sense except for parents;s
Godly love;;verb;{u}tepese </i>[u´.tɛ̝.pɛ̝.sɛ̝]<i>;Can be used to describe the love between a creator and a creation in any sense except for parents;ahan
Gold;;inan;olasotana </i>[o̞.lä.so.tä.nä]<i>;Archaic;s
Gold;;inan;so{to} </i>[so̞.to̞´]<i>;;s
Good;;adj;so{de} </i>[so̞.dɛ̝´]<i>;;s
Goodbye;CUSI;;cu{si} </i>[tɕu.si´]<i>;;s
Goodness;;inan;so{de}de </i>[so̞.dɛ̝´.dɛ̝]<i>;;s
Goon;;verb;ye{fe}yeju </i>[jɛ̝.fɛ̝´.jɛ̝.dʑu]<i>;;s
Goron;GOLON;an;golon{zzo} </i>[go̞.lo̞n.z:o̞´]<i>;;hy
Gossip;;verb;de{ce} </i>[dɛ̝.tɕɛ̝´]<i>;;s
Gossip, the word;;inan;ye{we} </i>[jɛ̝.wɛ̝´]<i>;from: speech + blood;ahan
Grab;;verb;;;s
Grape;;an;;;s
Grasseater;;inan;za{sye}sisi </i>[zä.sjɛ̝´.si.si]<i>;Slur for goat Kaneeds;s
Grave, (small) tomb;;inan;{dosa} </i>[do̞´.sä´]<i>;;s
Great king, emperor;;an;e{le} </i>[ɛ̝.lɛ̝´]<i>;;s
Great, awesome;;adj;poo{ta} </i>[po̞:.tä]<i>;;s
Great, grand, major;;adj;poo{wa} </i>[po̞:.wä´]<i>;;s
Green;;adj;je{zhu} </i>[dʑɛ̝.ʑu´]<i>;;s
Green out;;verb;kaye{dade} </i>[kä.jɛ̝.dä´.dɛ̝´]<i>;;s
Grill;;verb;zho{co} </i>[ʑo̞.tɕo̞´]<i>;;s
Grotto;;an;;;s
Ground, floor;;inan;za{ti} </i>[zä.ti´]<i>;;s
Group;;an;te{yum} </i>[tɛ̝.jum´]<i>;;s
Grove, pocket (of nature), oasis;;an;;;s
Grow;;verb;e{len} </i>[ɛ̝.lɛ̝n´]<i>;;s
Growth;;an;e{len}fo{nu} </i>[ɛ̝.lɛ̝n´.fo̞.nu´]<i>;;s
Guard;;verb;;;s
Guardian;;inan;;;s
Guardian Angel;;inan;;;s
Guess;SEKO;verb;{se}ko </i>[sɛ̝´.ko̞]<i>;Borrowed from Azkali;ahan
Guess;;verb;su{sse} </i>[su.s:ɛ̝´]<i>;Uncommon;s
Guide, help;;verb;;;s
Gunjas creole;;inan;gun{ja} de{di}ye </i>[gun.dʑä´ dɛ̝.di´.jɛ̝]<i>;;s
Guts;;an;{si}we </i>[si´.wɛ̝]<i>;;s
Guy, unc;MALA;an;ma{la} </i>[mä.lä´]<i>;Informal, not usually used for younger males, borrowed from Azkali;s
Hair, fur;;an;be{se} </i>[bɛ̝.sɛ̝´]<i>;;s
Hair, fur;;an;su </i>[su]<i>;;ahan
Hairy gay man, bear;MAIGA;an;mai{ga} </i>[mä.i.gä´]<i>;Borrowed from Azkali;s
Half;;inan;ce{i} </i>[tɕɛ̝.i´]<i>;;s
Hallei;HALUSA;inan;ha{lu}sa{sa} </i>[hä.lu´.sä.sä´]<i>;;s
Hallucinate;;verb;{ling}so{zhe} </i>[liŋ´.so̞.ʑɛ̝´]<i>;;s
Hallusian (Language);HALUSA;inan;ha{lu}sa {di}ye </i>[hä.lu´.sä di´.jɛ̝]<i>;;s
Hallusian (People);HALUSA;an;ha{lu}sa si </i>[hä.lu´.sä si]<i>;;s
Hand, Paw;;an;{kye} </i>[kjɛ̝´]<i>;;s
Hangover;;inan;;;s
Happen;;verb;lo{ga} </i>[lo̞.gä´]<i>;;s
Happy, glad;;adj;zo{wun} </i>[zo̞.wun´]<i>;;s
Hard, tough;;adj;ke{zhe} </i>[kɛ̝.ʑɛ̝´]<i>;;s
Harm, beat, fight;;verb;{te}weyun </i>[tɛ̝´.wɛ̝.jun]<i>;;s
Harvest;;inan;su{ka} </i>[su.kä´]<i>;;s
Harvest;;verb;su{ka} </i>[su.kä´]<i>;;s
Hatchet;;inan;{ba}le </i>[bä´.lɛ̝]<i>;Borrowed from Jkawi;s
Hate (person);;verb;ja{dule} </i>[dʑä.du´.lɛ̝´]<i>;;s
Hate, live in someones head rent free;;verb;;;s
Have;;verb;ko{te} </i>[ko̞.tɛ̝´]<i>;;s
Have no idea;;verb;wu{te}mu{pe} </i>[wu.tɛ̝´.mu.pɛ̝:´]<i>;;s
He, 3rd person masculine;;prn;{sa} </i>[sä´]<i>;Borrowed from Loremese;religion
He, 3rd person masculine;;prn;so </i>[so̞]<i>;;s
He, 3rd person masculine;;prn;so </i>[so̞]<i>;historical, only used when trying to specify gender in text;s
Head;;an;zo{she} </i>[zo̞.ɕɛ̝´]<i>;;s
Heal;;verb;so{len} </i>[so̞.lɛ̝n´]<i>;;s
Health;;an;so{len} </i>[so̞.lɛ̝n´]<i>;;s
Hear;;verb;te{te} </i>[tɛ̝.tɛ̝´]<i>;;s
Heart;;an;shin{zang} </i>[ɕin.zäŋ´]<i>;;s
Heart attack;;an;bo{ye} </i>[bo̞.jɛ̝´]<i>;;s
Heart attack;;an;shin{tsa}di </i>[ɕin.tsä´.di]<i>;Very medical formal;s
Heartbeat;;an;shinko{je} </i>[ɕin.ko̞.dʑɛ̝´]<i>;;s
Heavy, big;;adj;je{ju} </i>[dʑɛ̝.dʑu´]<i>;;s
Hedgehog;;an;dusu{ha} </i>[du.su.hä´]<i>;;s
Heir;;an;{be}le </i>[bɛ̝´.lɛ̝]<i>;;s
Hell, underworld;;inan;nu{ya} </i>[nu.jä´]<i>;;s
Hello, hi;GI;;{gi} </i>[gi´]<i>;;s
Help;;verb;{sa} </i>[sä´]<i>;;s
Henralia;ENLALIJA;inan;en{la}li{ya}sa </i>[ɛ̝n.lä´.li.jä´.sä]<i>;;s
Henralian (Language);ENLALIJA;inan;en{la}li{ya} {di}ye </i>[ɛ̝n.lä´.li.jä´ di´.jɛ̝]<i>;;s
Henralian (People);ENLALIJA;an;en{la}li{ya} si </i>[ɛ̝n.lä´.li.jä´ si]<i>;;s
Heroin, drug;;inan;{pu}cewe </i>[pu´.tɕɛ̝.wɛ̝]<i>;Has been genericized in modern baphia to be any hard drug, especially in Turku ward it has been genericized to be any drug including medicinal, not including alcohol;s
Hesitate;;verb;;;s
Hibernate ;;verb;zan{ze} </i>[zän.zɛ̝´]<i>;;s
Hide;;verb;ke{we} </i>[kɛ̝.wɛ̝´]<i>;;s
High;;adj;ye{pe} </i>[jɛ̝.pɛ̝´]<i>;;s
High (amount);;adj;ye{pon} </i>[jɛ̝.pon´]<i>;;s
High, intoxicated;JEPE;adj;ye{pe} </i>[jɛ̝.pɛ̝´]<i>;;s
Hill, bump;;verb;zeko </i>[zɛ̝.ko̞]<i>;;s
Hinox;;an;;;hy
History;;inan;jo{ko}he </i>[dʑo̞.ko̞´.hɛ̝]<i>;;s
Hit;;verb;di </i>[di]<i>;;s
Hit, smoke;;verb;se{be} </i>[sɛ̝.bɛ̝´]<i>;;s
Hive;;inan;{capedyi} </i>[tɕä´.pɛ̝´.dji´]<i>;;s
Hold;;verb;du{te} </i>[du.tɛ̝´]<i>;;s
Hold;;verb;du{te} </i>[du.tɛ̝´]<i>;;s
Hole;;inan;{e}de </i>[ɛ̝´.dɛ̝]<i>;;s
Holiday, festival;;inan;;;s
Holy, god-like;;adj;{u}te </i>[u´.tɛ̝]<i>;;s
Honey;;inan;po{pe}ye </i>[po̞.pɛ̝´.jɛ̝]<i>;;s
Honour;;inan;se{he} </i>[sɛ̝.hɛ̝´]<i>;;s
Hope;;verb;ye{ze} </i>[jɛ̝.zɛ̝´]<i>;;s
Horn;;an;{zhe} </i>[ʑɛ̝´]<i>;;s
Horriblin;;an;;;hy
Horse;;an;{i}zan </i>[i´.zän]<i>;;s
Hospital;;inan;{len}de </i>[lɛ̝n´.dʑɛ̝]<i>;;s
Hot;;adj;ju{kyu} </i>[dʑu.kju´]<i>;;s
Hour;;inan;;;s
House, home;;inan;pe{dyi} </i>[pɛ̝.dji´]<i>;;s
How;;;;;s
Hoyoverse;HOJOBEZU;inan;hoyobezu </i>[ho̞´.jo̞.bɛ̝´.zu]<i>;;real
Hug;;verb;ze{gan} </i>[zɛ̝.gän´]<i>;;s
Hum;;verb;ke{do} </i>[ke.do´]<i>;;s
Human;;an;{o}beke </i>[o̞´.bɛ̝.kɛ̝]<i>;;s
Human;;an;{o}beke </i>[o̞´.bɛ̝.kɛ̝]<i>;Derogatory;s
Hummingbird;;an;;;s
Hundred;166;;{sun} </i>[sun´]<i>;this isn’t really 100, in base 10 it is 98, but is commonly used in prices in stores.;s
Hunger;;an;do{gan} </i>[do̞.gän´]<i>;;s
Hungry;;adj;do{gan} </i>[do̞.gän´]<i>;;s
Hunt;;verb;fe </i>[fɛ̝]<i>;;s
Hurry;;verb;;;s
Hurt;;verb;dizhu </i>[di.ʑu]<i>;;s
Hush, quiet down;;verb;;;s
Hydrangea;;an;;;s
Hyena;;an;no{pe} </i>[no̞.pɛ̝´]<i>;;s
Hylian;HAILU;inan;ha{i}lusi </i>[hä.i´.lu.si]<i>;;hy
Hylian tomato;HAILU;an;ha{i}lunuco{pe}le </i>[hä.i´.lu.nu.tɕo̞.pɛ̝´.lɛ̝]<i>;;hy
Hyrule;HAILU;inan;ha{i}lu </i>[hä.i´.lu]<i>;;hy
Ice;;inan;ze{dye} </i>[zɛ̝.djɛ̝´]<i>;;s
Idea;;inan;;;s
Idealize;;verb;;;s
Ideology;;inan;fo{lu}te </i>[fo̞.lu´.tɛ̝]<i>;;s
If;;;ko{ye} </i>[ko̞.jɛ̝´]<i>;;s
Ignore;;verb;;;s
Ihoshar;;inan;{yo}shasa </i>[jo̞´.ɕä.sä]<i>;;s
Ihoshari (Language);;inan;{yo}sha {di}ye </i>[jo̞´.ɕä.di´.jɛ̝]<i>;;s
Ihoshari (People);;an;{yo}sha si </i>[jo̞´.ɕä.si]<i>;;s
Ill, be sick;;verb;sa{de} </i>[sä.dɛ̝´]<i>;;s
Illness, virus, plague, disease, sickness;;an;sa{de}ne </i>[sä.dɛ̝´.nɛ̝]<i>;;s
Imagine;;verb;;;s
Impact;;verb;tan{zhe}di </i>[tän.ʑɛ̝´.di]<i>;;s
Important;;adj;;;s
Include;;verb;{tsa}do </i>[tsä´.do̞]<i>;;s
Incredibly, so, extremely;;adj;;;s
Incredibly, so, extremely, really, totally;AJO;adj;ayo </i>[ä.jo̞]<i>;;ahan
Incubus, demon (masculine);;inan;;;s
Independance;;adj;;;s
Independant;;adj;;;s
Infant, baby, young child;;an;pe{lezhu} </i>[pɛ̝.lɛ̝´.ʑu´]<i>;;s
Infect;;verb;we{de} </i>[wɛ̝.dɛ̝´]<i>;;s
Infection;;inan;we{de} </i>[wɛ̝.dɛ̝´]<i>;;s
Infertile;;inan;e{ye}la </i>[ɛ̝.jɛ̝´.lä]<i>;;s
Inform;;verb;;;s
Information;;inan;{be}wete </i>[bɛ̝´.wɛ̝.tɛ̝]<i>;;s
Injure;;verb;;;s
Inlet;;inan;;;s
Inscribe;;verb;;;s
Insect, bug;;an;{sye} </i>[sjɛ̝´]<i>;;s
Insecure;;adj;;;s
Insecurities;;inan;;Also used specifically for a part of someone that they don’t like, which they don’t feel necessarily insecure about;s
Inshallah, by god;MALISANAKOTSA;;{ma}lisana{ko}tsa </i>[mä´.li.sä.nä.ko̞´.tsä]<i>;Borrowed from Azkali<br>Inshallah is the closest cultural equivalent in English.;s
Inside;;inan;o{kam}an </i>[o̞.käm´.än]<i>;;s
Inspire;;verb;;;s
Inspire;;verb;;;s
Instrument;;inan;{iyan} </i>[i´.jän´]<i>;;s
Insult;;verb;;;s
Insult (jokingly);;verb;;;s
Interesting;;adj;kopu{lu} </i>[ko̞.pu.lu´]<i>;;s
International, globally;;adj;;;s
Internet, online;;inan;mu{si}an </i>[mu.si´.än]<i>;;ahan
Internet, online;;inan;;;s
Interrogate ;;verb;po{cyu} </i>[po̞.tɕju´]<i>;;s
Intuit;;verb;;;s
Investigate;;verb;;;s
Invite;;verb;{bakam} </i>[bä´.käm´ ]<i>;;s
Ion;;inan;;;s
Iron;;inan;do{mu} </i>[do̞.mu´]<i>;;s
Island;;inan;zam{gu} </i>[zäm.gu´]<i>;;s
Issue;;inan;;;s
Issue, part;;inan;;Almost always used for magazines but can also be used in episodic media;s
It;;prn;{sa} </i>[sä´]<i>;Borrowed from Loremese;religion
It;;prn;zho </i>[ʑo̞]<i>;;s
It;;prn;zho </i>[ʑo̞]<i>;historical, only used when trying to specify gender in text;s
Jackal;;an;{sa} </i>[sä´]<i>;;s
Je ne sais quoi, an indescrible quality;;inan;;;s
Jealous, envy;;verb;sa{zang}po </i>[sä.zäŋ´.po̞]<i>;;s
Jealousy, envy;;inan;sa{zangshe} </i>[sä.zäŋ´.ɕɛ̝´]<i>;;s
Jester;JOTSIKON;an;yo{tsi}kon </i>[jo̞.tsi´.ko̞n]<i>;Borrowed from Loremese;s
Jewel;;inan;{izang} </i>[i´.zäŋ´]<i>;;s
Jewelry;;inan;u{izang} </i>[u.i´.zäŋ´]<i>;Used exclusively for jewelry with jewels;s
Jewelry, accessory (fashion);;inan;u{de} </i>[u.dɛ̝´]<i>;More commonly used for non-jeweled jewelery, and accessories that may or may not have jewels;s
Jkawi;HAWI;inan;ha{wi}sa </i>[hä.wi´.sä]<i>;;s
Jkawi (Language);HAWI;inan;ha{wi} {di}ye </i>[hä.wi´.di´.jɛ̝]<i>;;s
Jkawi (People);HAWI;an;ha{wi} si </i>[hä.wi´.si]<i>;;s
Job, work;;inan;we{kam} </i>[wɛ̝.käm´]<i>;;s
Joint;;inan;ye{dazhe} </i>[jɛ̝.dä´.ʑɛ̝´]<i>;;s
Joint;;inan;;;s
Joke;;inan;;;s
Jolly, merry, happy (for a holiday);;adj;jole </i>[dʑo̞.lɛ̝]<i>;;real
Jot;;verb;;;s
Journal;;inan;;;s
Journal;;verb;;;s
Judge;;verb;san </i>[sän]<i>;;s
Judge;;an;sansi </i>[sän.si]<i>;Both in the legal sense and generally someone who is judgemental;s
Judge, observe (disrespectfully);;verb;san{gu} </i>[sän.gu´]<i>;;s
Judgement;;adj;san{gu}nu </i>[sän.gu´.nu]<i>;;s
Judgemental;;inan;san{gu} </i>[sän.gu´]<i>;;s
Jug;;inan;;;s
Juice, crushed fruit;;inan;{bishe} </i>[bi´.ɕɛ̝´]<i>;;s
Jump;;verb;{za} </i>[zä´]<i>;;s
Jump;;verb;{za} </i>[zä´]<i>;;s
Jupiter;;inan;hu{pyeke} </i>[hu.pjɛ̝´.kɛ̝´]<i>;;s
Jyosti;JOTSE;inan;yo{tse}sa </i>[jo̞.tsɛ̝´.sä]<i>;;s
Jyosti (People);JOTSE;an;yo{tse} si </i>[jo̞.tsɛ̝´.si]<i>;;s
Jyosti Baphian (Language);JOTSEBAFI;inan;yo{tse} ba{fi} {di}ye </i>[jo̞.tsɛ̝´ bä.fi´.di´.jɛ̝]<i>;;s
Jyostian (language);JOTSE;inan;yo{tse} {di}ye </i>[jo̞.tsɛ̝´.di´.jɛ̝]<i>;;s
Kasten;SADEN;inan;{sa}densa </i>[sä´.dɛ̝n.sä]<i>;;s
Kastenian;SADEN;inan;{sa}den si </i>[sä´.dɛ̝n si]<i>;;s
Keep;;verb;ze{ko} </i>[zɛ̝.ko̞´]<i>;;s
Keese;;an;;;hy
Kes;SE;inan;se {di}ye </i>[sɛ̝ di´.jɛ̝]<i>;;s
Kësh;;an;ki </i>[ki]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Ketamine;;inan;;;s
Keyboard;;inan;;;s
Kgokkonitlag;KOKODIDEGA;inan;ko{ko}di{de}ga{sa} </i>[ko̞.ko̞´.di.dɛ̝´.gä.sä´]<i>;;s
Kgokkonitlag (People);KOKODIDEGA;an;ko{ko}di{de}ga si </i>[ko̞.ko̞´.di.dɛ̝´.gä si]<i>;;s
Kickstart;;verb;;;s
Kidney;;an;{ku}la </i>[ku´.lä]<i>;;s
Kidney;;an;{ca} </i>[tɕä´]<i>;;s
Kill;;verb;be{syi} </i>[bɛ̝.sji´]<i>;;s
Kimchi;;inan;mu{le} </i>[mu.lɛ̝´ ]<i>;;s
Kimjang, making kimchi;;verb;mu{le}ja </i>[mu.lɛ̝´.dʑä]<i>;;s
Kind, nice, friendly, pleasant;;adj;{sho}ta </i>[ɕo´.ta]<i>;Borrowed from Jkawi;s
King (Chess);;inan;o{zha} </i>[o̞.ʑä´]<i>;Borrowed from Loremese;s
Kingdom, land;;inan;{kam}lun </i>[käm´.lun]<i>;;s
Kiss;;verb;pe{ze} </i>[pɛ̝.zɛ̝´]<i>;;s
Kitchen;;inan;;;s
Kjaxono (Language);GAONO;inan;{ga}ono {di}ye </i>[gä´.o̞.no̞ di´.jɛ̝]<i>;;s
Knee;;an;yu{pe} </i>[ju.pɛ̝´]<i>;;s
Knife;;inan;{ki}kam </i>[ki´.käm]<i>;;s
Knight;;an;{ke}ka </i>[kɛ̝´.kä]<i>;;s
Knight;;an;{ling}ke </i>[liŋ´.kɛ̝]<i>;;ahan
Knight (Chess);;inan;ya{zo} </i>[jä.zo̞´]<i>;Borrowed from Loremese;s
Knit;;verb;ku{be} </i>[ku.bɛ̝´]<i>;;s
Knock;;verb;ta{e} </i>[tä.ɛ̝´]<i>;;s
Know;;verb;{ye}yim </i>[jɛ̝´.jim]<i>;;s
Lace;;inan;;;s
Lack, not have;;verb;do{te} </i>[do̞.tɛ̝´]<i>;;s
Lake;;inan;nu </i>[nu]<i>;;s
Land;;inan;zam{fong} </i>[zäm.fo̞ŋ´]<i>;;s
Language;;inan;{di}ye </i>[di´.jɛ̝]<i>;;s
Languish, grow weak;;verb;;;s
Lapis lazuli;;inan;;;s
Lasia;LASIJA;inan;la{si}ya{sa} </i>[lä.si´.jä.sä´]<i>;;s
Lasian (People);LASIJA;an;la{si}ya si </i>[lä.si´.jä si]<i>;;s
Last;;verb;jede{ju} </i>[dʑɛ̝.dɛ̝.ju´]<i>;;s
Last, final;;adj;pe{ke} </i>[pɛ̝.kɛ̝´]<i>;;s
Laugh;;verb;le{ke} </i>[lɛ̝.kɛ̝´]<i>;;s
Launder (clothes);;verb;;;s
Launder (money);;verb;;;s
Lava;;inan;wojo{we} </i>[wo̞.dʑo̞.wɛ̝´]<i>;;s
Lavender;;an;;;s
Lavish, rich, exuberant, profuse;;adj;;;s
Lavish, splurge;;verb;;;s
Law, rule;;inan;{wa}wo </i>[wä´.wo̞]<i>;;s
Lay / lie (down);;verb;jo{da} </i>[dʑo̞.dä´]<i>;;s
Layer;;inan;dette </i>[dɛ̝.t:ɛ̝´]<i>;;s
Lead;;verb;{e}ce </i>[ɛ̝´.tɕɛ̝]<i>;;s
Leaf;;an;ja{kya} </i>[dʑä.kjä´]<i>;;s
Leak;;verb;;;s
Learn;;verb;su{ya} </i>[su.jä´]<i>;;s
Leash;;inan;;;s
Leather;;inan;kue{yacen} </i>[ku.ɛ̝.jä´.tɕɛ̝n´]<i>;;s
Leave, exit;;verb;zu{ze} </i>[zu.zɛ̝´]<i>;;s
Left (Direction);;adj;le{we} </i>[lɛ̝.wɛ̝´]<i>;;s
Leg;;an;de{tse} </i>[dɛ̝.tsɛ̝´]<i>;;s
Legacy;;an;;;s
Lemon;;an;{zzefo} </i>[z:ɛ̝´.fo̞´]<i>;;s
Lemonade, lemon juice;;inan;;;s
Length;;inan;;;s
Lentil;;an;fa{su} </i>[fä.su´]<i>;;s
Let, allow;;verb;ze{bee} </i>[zɛ̝.bɛ̝:´]<i>;;s
Library;;inan;mu{za}je </i>[mu.zä´.dʑɛ̝]<i>;;s
Lie (in bed);;verb;jo{da} </i>[dʑo̞.dä´]<i>;;s
Lie, tell untruths;;verb;edosan{ce} </i>[ɛ̝.do̞.sän.tɕɛ̝´]<i>;;s
Life;;an;so{be} </i>[so̞.bɛ̝´]<i>;Can be used for living things in general that is uncommon;s
Light;;inan;{e}kye </i>[ɛ̝´.kjɛ̝]<i>;;s
Light blue;;adj;{ma}wi </i>[mä´.wi]<i>;Borrowed from Jkawi. Uncommon;s
Lighter;;inan;{ta}de{pa} </i>[tä´.dɛ̝.pä´]<i>;;s
Like (someone);;verb;ja{du} </i>[dʑä.du´]<i>;;s
Like (something);;verb;zu{bbe} </i>[zu.b:ɛ̝´]<i>;;s
Like Iike;;an;;;hy
Lily;;an;;;s
Limb;;an;{ta}we </i>[tä´.wɛ̝]<i>;;s
Line;;inan;kin{gya} </i>[kin.gyä´]<i>;;s
Linger;;verb;;;s
Lion;;an;po{ting} </i>[po̞.tiŋ´]<i>;;s
Lip;;an;ke{ce}tu </i>[kɛ̝.tɕɛ̝´.tu ]<i>;;s
Liquid;;an;;;s
Listen;;verb;te{lu} </i>[tɛ̝.lu´]<i>;;s
Literally;;;;;ahan
Little one, kid, beta;;an;{jeje} </i>[dʑɛ̝´.dʑɛ̝´]<i>;;s
Live;;verb;je{se} </i>[dʑɛ̝.sɛ̝´]<i>;;s
Live;;verb;;;s
Live in;;verb;zo{dan} </i>[zo̞.dän´]<i>;;s
Liver;;an;ke{pe} </i>[kɛ̝.pɛ̝´]<i>;Archaic;s
Liver;;an;ke{pe} </i>[kɛ̝.pɛ̝´]<i>;;s
Living thing;;an;;;s
Lizalfos;;an;;;hy
Lizard, reptile;;an;goke </i>[go̞´.kɛ̝]<i>;;s
Lobotomy;;inan;se{jekye}te </i>[sɛ̝.dʑɛ̝´.kjɛ̝´.tɛ̝]<i>;;s
Locative, inside;;;;;s
Loiter;;verb;;;s
Long (for);;verb;lala{fa} </i>[lä.lä.fä´]<i>;;s
Long, big;;adj;de{yu} </i>[dɛ̝.ju´]<i>;;s
Look;EJA;verb;e{ya} </i>[e.jä´]<i>;Vulgar, borrowed from Kali creole;s
Look;;verb;gu </i>[gu]<i>;;s
Look (like);;verb;de{be} </i>[dɛ̝.bɛ̝´]<i>;;s
Loosen, free;;verb;;;s
Loremesia;;inan;lo{le}be{si}ya{sa} </i>[lo̞.lɛ̝´.bɛ̝.si´.jä.sä´]<i>;;s
Loremesian (Language);;inan;lo{le}be{si}ya {di}ye </i>[lo̞.lɛ̝´.bɛ̝.si´.jä di´.jɛ̝]<i>;;s
